"model","date","site_id","observed","forecast"
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"SEND",12.3005833333333,5.96416755715198
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"HUL2",10.7617083333333,6.44253497395417
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"PEMB",7.961,6.03481432487817
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"WFEN",10.9219166666667,6.23716162102929
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"OSY",10.6446666666667,5.91947915029508
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"ACTH",1.31095833333333,4.81588755705192
"Peak-weighted GNAR q=0.95 weight=4",2024-11-30,"COPP",6.41804166666667,7.34497981503719
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"EB",7.67304166666667,8.84767861277166
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"IMGM",6.55470833333333,9.11270935001846
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"PRES",4.07233333333333,7.86127108901377
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"BIRR",4.69445833333333,9.13754903137037
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"BLC2",4.30525,7.8230175865246
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"BOTR",8.68133333333333,9.0198395216561
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"GHSR",4.565625,6.70787897518428
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"LEAM",4.31408333333333,8.51357162151817
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"NPT3",5.51895833333333,9.44332249141829
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"REA1",5.55825,9.31125261936875
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"SOUT",6.63520833333333,9.7625761268966
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"WREX",3.81591666666667,7.20946579367191
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"LEAR",4.17645833333333,8.24299943926651
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"PLYM",9.572625,13.1422381752594
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"SHDG",3.95054166666667,8.78677991310823
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"SHE",7.02941666666667,9.83307399042292
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"BEL2",5.12575,8.52269323248449
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"GLKP",4.05658333333333,6.75778333650349
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"LECU",4.46154166666667,8.69738934562443
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"SUN2",4.60591666666667,8.92003149738278
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"TRAN",3.67625,7.6043692585927
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"STOK",3.80808333333333,9.11926935150195
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"BEX",7.69266666666667,10.407781779924
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"SEND",8.87779166666667,10.9527606930272
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"HUL2",7.821375,10.2265025444349
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"PEMB",3.7195,8.88301252472824
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"WFEN",7.86566666666667,10.2992201583673
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"OSY",10.819625,10.1615271780001
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"ACTH",1.359125,5.68781397894576
"Peak-weighted GNAR q=0.95 weight=4",2024-12-01,"COPP",3.431625,8.16740854883904
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"EB",2.54329166666667,6.87813227951409
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"IMGM",3.62320833333333,6.34859961717049
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"PRES",4.20304166666667,5.14203424460944
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"BIRR",3.74016666666667,5.46059740425315
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"BLC2",4.03791666666667,5.25246334972742
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"BOTR",3.50433333333333,7.36180510615325
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"GHSR",2.96870833333333,5.35795838944001
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"LEAM",2.58058333333333,5.26870057352017
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"NPT3",2.23083333333333,5.85963599783147
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"REA1",2.98345833333333,5.87592988455982
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"SOUT",2.793875,6.39813798603694
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"WREX",2.19429166666667,5.00840550295734
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"LEAR",2.436125,5.19844351799611
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"PLYM",5.8195,7.85736564670892
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"SHDG",3.85908333333333,5.09937342379352
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"SHE",3.17804166666667,6.5868848171543
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"BEL2",4.54991666666667,5.65591597310611
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"GLKP",2.623875,5.11577320569363
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"LECU",3.126,5.34211625730635
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"SUN2",3.81195833333333,5.41418137265523
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"TRAN",3.816875,4.94842425517766
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"STOK",3.40904166666667,5.03707510638087
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"BEX",3.07791666666667,6.91362830437998
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"SEND",2.84308333333333,7.48907027322858
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"HUL2",4.34945833333333,6.97218843367601
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"PEMB",3.6655,4.99107924218693
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"WFEN",2.39775,6.99463858128231
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"OSY",2.74183333333333,8.40264960485034
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"ACTH",1.45254166666667,3.81004599918783
"Peak-weighted GNAR q=0.95 weight=4",2024-12-02,"COPP",2.56095833333333,4.8410786804012
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"EB",10.7675833333333,3.49015989914037
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"IMGM",6.90458333333333,3.99662345593978
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"PRES",6.40041666666667,4.2532315891717
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"BIRR",14.3180416666667,4.03731333948526
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"BLC2",5.97,4.17629481147703
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"BOTR",9.9755,3.95718760804497
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"GHSR",3.74404166666667,3.66795726006326
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"LEAM",9.31016666666667,3.48061165623878
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"NPT3",8.1545,3.32344647304939
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"REA1",7.39291666666667,3.68308207176903
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"SOUT",8.60070833333333,3.6013414877959
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"WREX",5.962,3.29213305573994
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"LEAR",9.495875,3.41052417740907
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"PLYM",11.97825,5.06974430534301
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"SHDG",8.06695833333333,4.08802843453624
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"SHE",9.04975,3.78795904831427
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"BEL2",11.06825,4.42741340480062
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"GLKP",3.37566666666667,3.49918300014418
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"LECU",9.08020833333333,3.74220336079226
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"SUN2",6.75229166666667,4.07086687862691
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"TRAN",7.425375,4.06564392743666
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"STOK",11.1528333333333,3.87201105043231
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"BEX",10.7469583333333,3.74555853997055
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"SEND",8.70970833333333,3.64309565420032
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"HUL2",7.75941666666667,4.3536616724276
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"PEMB",3.148625,3.99372717731712
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"WFEN",6.41316666666667,3.42224443542099
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"OSY",7.034125,3.61056952008555
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"ACTH",2.32316666666667,2.91800372821041
"Peak-weighted GNAR q=0.95 weight=4",2024-12-03,"COPP",9.66795833333333,3.46405652278929
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"EB",7.09808333333333,11.2152954788027
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"IMGM",11.6440416666667,9.37982899051471
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"PRES",6.958625,9.1438530350163
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"BIRR",9.89491666666667,12.9200892459247
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"BLC2",7.40770833333333,8.93702037712068
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"BOTR",9.813375,10.8449675038342
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"GHSR",4.34458333333333,7.86560444617283
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"LEAM",8.37658333333333,10.5198042742525
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"NPT3",8.84925,9.96522185108886
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"REA1",8.01508333333333,9.60775795056393
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"SOUT",10.6781666666667,10.1828339365041
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"WREX",5.24870833333333,8.91818845837946
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"LEAR",7.92858333333333,10.6072881900985
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"PLYM",6.08891666666667,11.8199658807763
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"SHDG",8.71170833333333,9.93668680228478
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"SHE",9.56670833333333,10.4003421281486
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"BEL2",5.98270833333333,11.3751786187788
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"GLKP",4.40154166666667,7.68692814825336
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"LECU",9.421375,10.4144596674313
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"SUN2",8.18495833333333,9.30865941091648
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"TRAN",5.21325,9.63004058512291
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"STOK",8.84345833333333,11.4062699910451
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"BEX",9.44975,11.2098021982313
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"SEND",8.83070833333333,10.2352730449587
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"HUL2",13.28225,9.79385442365663
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"PEMB",2.239625,7.58701661684033
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"WFEN",9.52445833333333,9.13523965739976
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"OSY",7.99641666666667,9.43449731733187
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"ACTH",2.54320833333333,7.17490907165858
"Peak-weighted GNAR q=0.95 weight=4",2024-12-04,"COPP",5.46683333333333,10.690460139561
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"EB",3.66945833333333,8.02937222669918
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"IMGM",2.96983333333333,10.1682317728042
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"PRES",5.49529166666667,7.92723079272355
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"BIRR",2.42441666666667,9.39353809188606
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"BLC2",6.615625,8.13812574771153
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"BOTR",2.00575,9.31924755507195
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"GHSR",5.79025,6.6576131937593
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"LEAM",1.58716666666667,8.62788161185101
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"NPT3",2.84191666666667,8.84412995079402
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"REA1",1.91816666666667,8.43968340848205
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"SOUT",3.660625,9.72091853879197
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"WREX",2.789875,7.10731822416035
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"LEAR",1.45245833333333,8.41551120512177
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"PLYM",7.294625,7.55743776011434
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"SHDG",2.72595833333333,8.77775243042157
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"SHE",3.56233333333333,9.19394644451843
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"BEL2",7.1335,7.49932203742758
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"GLKP",5.49529166666667,6.68180637883569
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"LECU",1.93504166666667,9.12480992401097
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"SUN2",4.38779166666667,8.51556795748382
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"TRAN",4.69045833333333,7.10230604937901
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"STOK",2.95991666666667,8.86578025656389
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"BEX",2.12654166666667,9.15192891729876
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"SEND",2.51866666666667,8.83979889758214
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"HUL2",4.16083333333333,10.9573004637794
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"PEMB",4.16779166666667,5.64782274019348
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"WFEN",1.597875,9.15230597092189
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"OSY",3.731375,8.42785000208379
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"ACTH",2.961875,5.78603677079575
"Peak-weighted GNAR q=0.95 weight=4",2024-12-05,"COPP",2.71229166666667,7.24163222776447
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"EB",4.84766666666667,3.67279659400687
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"IMGM",5.74583333333333,3.37580163451585
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"PRES",6.878,4.54334408049315
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"BIRR",7.35254166666667,3.10116760365611
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"BLC2",7.16595833333333,5.081866653286
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"BOTR",6.71491666666667,2.9006252072022
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"GHSR",4.39179166666667,4.66287600972931
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"LEAM",6.02983333333333,2.68908683309436
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"NPT3",6.73154166666667,3.29197418857397
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"REA1",5.31829166666667,2.84416803429152
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"SOUT",6.457375,3.69773193147681
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"WREX",6.274625,3.2378095256312
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"LEAR",5.51395833333333,2.62112679101045
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"PLYM",9.36620833333333,5.39529362274246
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"SHDG",6.75416666666667,3.23549376063819
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"SHE",6.305125,3.64175528715188
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"BEL2",6.19695833333333,5.3175050260666
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"GLKP",4.15391666666667,4.52252182332835
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"LECU",7.02054166666667,2.86367583216493
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"SUN2",5.80891666666667,4.02459122418016
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"TRAN",8.13083333333333,4.14489076995784
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"STOK",7.45583333333333,3.34826218273768
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"BEX",6.03,2.95533216259793
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"SEND",6.125125,3.13749829728419
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"HUL2",6.797375,3.95774465628861
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"PEMB",6.35904166666667,3.87114689729861
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"WFEN",6.32866666666667,2.70354628250662
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"OSY",6.20879166666667,3.70967173967219
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"ACTH",3.189875,3.29789436620311
"Peak-weighted GNAR q=0.95 weight=4",2024-12-06,"COPP",6.68733333333333,3.20254614225459
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"EB",3.94558333333333,7.14024520628892
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"IMGM",2.70833333333333,7.56334783115767
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"PRES",1.90166666666667,8.1244276962109
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"BIRR",2.43316666666667,8.32597570400894
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"BLC2",4.311125,8.27102661930504
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"BOTR",1.56054166666667,8.01815377123268
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"GHSR",0.951333333333333,6.93987247283246
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"LEAM",2.749625,7.68767512220632
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"NPT3",3.671375,8.03289970323437
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"REA1",2.332,7.35066866222352
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"SOUT",3.905375,7.90867471174422
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"WREX",4.43004166666667,7.81433634055129
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"LEAR",2.17675,7.44029092178427
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"PLYM",11.2126666666667,9.32699151046385
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"SHDG",1.30404166666667,8.04275700776025
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"SHE",1.2235,7.83518765234074
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"BEL2",5.62004166666667,7.81262700212302
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"GLKP",0.638708333333333,6.82390516832165
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"LECU",1.71191666666667,8.16348843521182
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"SUN2",3.753,7.60501125448293
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"TRAN",6.97129166666667,8.71599735693987
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"STOK",2.84395833333333,8.37964941879904
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"BEX",2.04004166666667,7.69214680698454
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"SEND",2.039125,7.74075412120232
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"HUL2",3.01204166666667,8.07506952864695
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"PEMB",7.50960869565217,7.86585859259642
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"WFEN",1.35908333333333,7.83043030557557
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"OSY",2.59925,7.79057302403866
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"ACTH",0.452958333333333,6.34302616001759
"Peak-weighted GNAR q=0.95 weight=4",2024-12-07,"COPP",3.00520833333333,8.01073837955962
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"EB",1.52020833333333,3.8944605877573
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"IMGM",6.934875,3.31109067930471
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"PRES",2.46366666666667,2.93519384535088
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"BIRR",2.38795833333333,3.19280493292543
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"BLC2",2.25625,4.08785402070685
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"BOTR",2.550125,2.77100713413159
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"GHSR",1.3975,2.46124383868128
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"LEAM",2.51479166666667,3.33311660922965
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"NPT3",2.200375,3.77888932591032
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"REA1",2.08916666666667,3.12794144954738
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"SOUT",1.71783333333333,3.88837227244619
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"WREX",3.74120833333333,4.13736870601612
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"LEAR",2.20804166666667,3.05541583480996
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"PLYM",5.14358333333333,7.40068096081168
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"SHDG",3.694,2.64886939495342
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"SHE",3.79725,2.60676093494483
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"BEL2",3.804125,4.70486198968637
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"GLKP",1.09075,2.31005447335143
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"LECU",3.04245833333333,2.84576476349573
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"SUN2",9.4635,3.81034554438563
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"TRAN",3.83258333333333,5.36571862247688
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"STOK",2.60708333333333,3.38976478350584
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"BEX",3.06604166666667,2.99435112357056
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"SEND",3.508375,2.99468809189353
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"HUL2",5.61725,3.46464874482048
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"PEMB",4.624625,5.60829244394806
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"WFEN",4.59420833333333,2.67168236434222
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"OSY",3.42275,3.26278234479746
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"ACTH",1.46233333333333,2.21352418104177
"Peak-weighted GNAR q=0.95 weight=4",2024-12-08,"COPP",2.60720833333333,3.46049033206731
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"EB",3.7805,3.69493985726355
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"IMGM",5.947375,6.26991656615704
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"PRES",3.79620833333333,4.12871894541958
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"BIRR",5.59658333333333,4.09690252186616
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"BLC2",3.01895833333333,4.04931494233484
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"BOTR",5.10520833333333,4.16721781535955
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"GHSR",4.01241666666667,3.61197477240998
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"LEAM",4.94595833333333,4.16003176837624
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"NPT3",3.93870833333333,4.01742982522107
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"REA1",4.20495833333333,3.95343063120762
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"SOUT",3.72533333333333,3.7889618920614
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"WREX",4.81520833333333,4.75922699501723
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"LEAR",4.51354166666667,4.0089193298966
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"PLYM",3.70779166666667,5.48397478400062
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"SHDG",5.52191666666667,4.71123402485994
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"SHE",4.663875,4.75987143744796
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"BEL2",5.623125,4.79895459066138
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"GLKP",3.918125,3.46298154230987
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"LECU",5.11104166666667,4.40349855016804
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"SUN2",5.832375,7.48563073758325
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"TRAN",4.44191666666667,4.82354426109873
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"STOK",4.19425,4.20486149319761
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"BEX",5.550375,4.4174295369157
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"SEND",5.28108333333333,4.62859933637632
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"HUL2",7.09220833333333,5.64333364332623
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"PEMB",2.667125,5.20606157910577
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"WFEN",5.09441666666667,5.14145660452458
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"OSY",5.24770833333333,4.59228162437775
"Peak-weighted GNAR q=0.95 weight=4",2024-12-09,"ACTH",3.63804166666667,3.63886902667559
