"date","site_id","observed","forecast_mean","lower_95","upper_95"
2024-11-07,"SEND",23.6685833333333,12.028396426344,5.58550257204561,18.497135141334
2024-11-07,"HUL2",15.3213333333333,17.939818614482,11.4968256600398,24.3870149001999
2024-11-07,"PEMB",15.5425,10.8265726231528,4.09585281007411,17.4604793324096
2024-11-07,"WFEN",21.7415,11.5860232162133,5.19683799491309,18.27064272709
2024-11-07,"OSY",21.2687916666667,13.8122616783434,7.1285249006398,20.2276803620808
2024-11-07,"ACTH",4.61579166666667,7.23277266314286,0.376729456591311,14.0157837387732
2024-11-07,"COPP",12.4872083333333,13.1687946939015,6.69810831110278,19.8866664822629
2024-11-08,"EB",15.2437083333333,11.0459813726354,4.43911439698847,17.6129528523493
2024-11-08,"IMGM",19.3504583333333,11.6495079117955,5.10091405678451,18.2987422584367
2024-11-08,"PRES",23.6959583333333,9.44098610487703,3.18940815810133,16.0142136861655
2024-11-08,"BIRR",24.8979166666667,11.4985776324894,4.81672419009505,18.0475327211044
2024-11-08,"BLC2",23.3638333333333,9.89534422924119,3.52870189488527,16.3989082511498
2024-11-08,"BOTR",25.4373333333333,11.690271380974,5.27307097077492,18.2836992248322
2024-11-08,"GHSR",11.571375,7.76756281606774,1.27669325423428,14.2729967107675
2024-11-08,"LEAM",23.25775,11.3218225225561,4.95948387535687,17.805698282736
2024-11-08,"NPT3",17.9432916666667,10.7091453147929,4.38699265631332,17.0520865148858
2024-11-08,"REA1",24.7927083333333,11.9111799483727,5.42859525656375,18.2623538355563
2024-11-08,"SOUT",18.7402916666667,12.3492144517738,5.92433133649061,18.9485231589952
2024-11-08,"WREX",23.6213333333333,9.00709958660042,2.49580973001213,15.6031824457959
2024-11-08,"LEAR",22.996375,11.2248319007079,4.63104309056641,17.6300775643967
2024-11-08,"PLYM",12.1050416666667,12.5736391431761,6.10428043333001,19.1947109249423
2024-11-08,"SHDG",25.3577916666667,10.884469039678,4.29160069165586,17.3078557908236
2024-11-08,"SHE",22.5935,10.5912803629765,4.18324559848743,17.3231254794729
2024-11-08,"BEL2",16.99,9.33001108447631,2.87807035243465,16.0018737571783
2024-11-08,"GLKP",11.3552083333333,7.60692218035655,0.901562234084136,14.0121223962288
2024-11-08,"LECU",22.2957083333333,10.8647551980914,4.41476015600202,17.6132404681817
2024-11-08,"SUN2",28.7922916666667,12.1741202005177,5.31702246256303,18.6216615014858
2024-11-08,"TRAN",23.3855,9.70645784381465,3.10588888167536,16.1719402080898
2024-11-08,"STOK",25.7744583333333,10.9358214885301,4.15608658849658,17.4639303862503
2024-11-08,"BEX",23.0268333333333,14.1091440735707,7.3082157200511,20.8316213474388
2024-11-08,"SEND",18.114375,15.1533059381146,8.68917019577525,21.6787294841878
2024-11-08,"HUL2",22.4342083333333,12.0597039553361,5.67600531649184,18.4853974189251
2024-11-08,"PEMB",10.9611666666667,11.7576861539709,5.09153476215771,18.2630340492049
2024-11-08,"WFEN",21.5685,14.3408879926034,7.81972293073854,20.8332911262935
2024-11-08,"OSY",19.5227142857143,14.2808486881061,7.50568400927409,20.801795230981
2024-11-08,"ACTH",12.7997916666667,7.05111874455756,0.50188326602555,13.3358118274578
2024-11-08,"COPP",25.5023333333333,10.6303064073748,4.3219372925043,17.1351699457677
2024-11-09,"EB",15.24075,15.3286905812297,8.89399983704715,21.7307765594891
2024-11-09,"IMGM",18.7058333333333,17.0474550978024,10.338345798507,23.7581358477675
2024-11-09,"PRES",27.0332916666667,18.7044589257833,12.3697371173784,25.2586792286228
2024-11-09,"BIRR",29.5559583333333,19.3248884940237,12.7316081825703,25.7909774713031
2024-11-09,"BLC2",30.9297916666667,18.5896333465351,12.2161491060279,25.0688136232139
2024-11-09,"BOTR",29.036125,19.5575922851239,13.0860668155391,26.0515528629123
2024-11-09,"GHSR",17.3723333333333,13.6271424887736,7.05801819879853,20.188247365035
2024-11-09,"LEAM",25.139625,18.6467006813018,12.0443599147687,25.2662711075581
2024-11-09,"NPT3",34.0322083333333,16.414273331618,9.93501282390435,22.9774022672744
2024-11-09,"REA1",23.754,19.3141402556529,12.8773324851922,25.6629395775148
2024-11-09,"SOUT",22.082375,16.8512280122341,10.4367154950658,23.2257489839825
2024-11-09,"WREX",32.616125,18.6520223002229,12.3535977388485,25.0328847566454
2024-11-09,"LEAR",23.7864166666667,18.5344267622126,11.9365273731521,25.27385231143
2024-11-09,"PLYM",19.6796666666667,14.1337536112088,7.37794177473025,20.4717596169878
2024-11-09,"SHDG",21.81325,19.4744198304114,12.9799406730781,25.6576794109097
2024-11-09,"SHE",22.0332916666667,18.3154758041136,11.6272461777654,24.7553379847789
2024-11-09,"BEL2",31.5784583333333,15.9539035743156,9.44514546924767,22.4223252972627
2024-11-09,"GLKP",16.7836666666667,13.5282060571525,6.90074824200937,20.1966220032221
2024-11-09,"LECU",23.5977916666667,18.2234461066574,11.7519509027012,24.9782280184441
2024-11-09,"SUN2",8.870875,20.9563096186391,14.0454286684027,27.5356392464395
2024-11-09,"TRAN",34.047,18.5957243441119,12.17896997391,25.089134252154
2024-11-09,"STOK",32.3615416666667,19.6406518136973,13.0823797743817,26.1206938342618
2024-11-09,"BEX",25.4089166666667,18.6930257800848,12.0665833955523,25.1487396512084
2024-11-09,"SEND",23.419875,16.7531276449647,10.4900790227548,23.2163072220462
2024-11-09,"HUL2",12.553125,18.3250316365948,11.8369573438639,24.8182028128729
2024-11-09,"PEMB",22.29375,13.6117778040452,6.89251142011656,20.0423377856617
2024-11-09,"WFEN",24.3780416666667,18.126479093847,11.6134520166478,24.5663513594131
2024-11-09,"OSY",20.3322916666667,17.2734834992753,10.7690577801386,23.615225714161
2024-11-09,"ACTH",10.5179166666667,14.0999210174007,7.30064124375993,20.447835607441
2024-11-09,"COPP",35.794125,19.5173758819816,13.0877165620834,26.038656052062
2024-11-10,"EB",15.398,15.4900683853011,8.81776844906211,22.1578301275863
2024-11-10,"IMGM",23.997875,17.0159488141686,10.8044398001103,23.5869672213009
2024-11-10,"PRES",19.8682916666667,20.5475037312655,13.9716197594586,27.121550247838
2024-11-10,"BIRR",18.2155416666667,21.6145228341183,14.9473478321738,28.0519184460526
2024-11-10,"BLC2",20.6525833333333,22.141924494988,15.6966246950686,28.7880850254689
2024-11-10,"BOTR",20.9709583333333,21.413956624047,14.9186555570487,27.8422541383455
2024-11-10,"GHSR",12.4430833333333,16.2766650184646,9.64730177031083,22.8901027970377
2024-11-10,"LEAM",18.8100833333333,19.7579186346103,13.2411065455743,26.3321272280502
2024-11-10,"NPT3",25.4452916666667,23.2849223868144,16.7910031780064,29.789961532557
2024-11-10,"REA1",19.7151666666667,19.2256887143537,12.6414862582077,26.0295412393917
2024-11-10,"SOUT",14.247375,18.3896980704903,11.9966248904978,24.8447346933807
2024-11-10,"WREX",12.4254166666667,22.8418035538606,16.1116361634702,29.1557022235323
2024-11-10,"LEAR",18.1318333333333,19.194953526478,12.6366531412412,25.726939183628
2024-11-10,"PLYM",12.3496666666667,17.2387264170926,10.8655190960092,23.7291405725754
2024-11-10,"SHDG",18.3650416666667,18.4413517417498,11.9696151380878,24.9971980269402
2024-11-10,"SHE",20.1101666666667,18.4640377784907,11.8772713151536,24.8399527991192
2024-11-10,"BEL2",11.7797916666667,22.2523479028045,15.6178032277725,28.9229995330466
2024-11-10,"GLKP",11.8790416666667,16.0292527841874,9.47440715588325,22.6665556024876
2024-11-10,"LECU",20.751875,19.1001863113445,12.6860380653159,25.4597674757231
2024-11-10,"SUN2",8.608625,13.2026139767207,6.52789723528008,19.8103773683755
2024-11-10,"TRAN",19.1057916666667,23.4245142120431,16.813086649947,30.1495203912877
2024-11-10,"STOK",22.4058333333333,22.7899179392955,16.1845745245665,29.2401337936767
2024-11-10,"BEX",21.33275,19.8630091651014,13.3507955760526,26.4720212390096
2024-11-10,"SEND",22.712375,18.924435552989,12.4445929607732,25.5399768621075
2024-11-10,"HUL2",27.8952083333333,14.5610883219686,7.92189076795055,20.9977820347274
2024-11-10,"PEMB",8.47491666666667,18.2857957600185,11.8108327237522,24.7364008672453
2024-11-10,"WFEN",21.2245416666667,19.4032508480609,12.6943415481778,25.786164419854
2024-11-10,"OSY",21.2598333333333,17.6891110313263,11.0452725159743,24.3142493523311
2024-11-10,"ACTH",6.67266666666667,13.4876880184325,6.93000642858776,20.0095519266744
2024-11-10,"COPP",18.8041666666667,24.1950090791997,17.5956066057816,30.8289719397807
2024-11-11,"EB",8.797125,12.1179406937828,5.73673204539301,18.7826717465041
2024-11-11,"IMGM",6.53408333333333,15.7399378709563,9.36526597582667,22.2803716838526
2024-11-11,"PRES",10.6270416666667,14.2457951481662,7.81467196037256,20.8746174236528
2024-11-11,"BIRR",10.5995416666667,13.6279314251722,7.05897604001393,19.8764698623306
2024-11-11,"BLC2",9.193125,14.6639507651683,8.00439745605364,21.212488868985
2024-11-11,"BOTR",9.02133333333333,14.7484379087721,8.1019207313259,21.1528051412231
2024-11-11,"GHSR",9.50679166666667,10.9549224833736,4.46752511584056,17.5008338626808
2024-11-11,"LEAM",9.02625,13.7641154692266,7.323118518972,20.6084452457243
2024-11-11,"NPT3",9.37116666666667,16.7112239289564,9.83936864522372,23.2063288785218
2024-11-11,"REA1",8.68525,14.1023696929037,7.57178499051104,20.5404893356336
2024-11-11,"SOUT",7.34379166666667,11.8125456745794,5.48626885019825,18.2842800195541
2024-11-11,"WREX",8.388375,11.3216171426997,4.67273424344869,17.8714591951444
2024-11-11,"LEAR",8.49654166666667,13.4519651305316,7.14408252197156,19.9050284248244
2024-11-11,"PLYM",10.5209583333333,10.9731051931697,4.23835825576593,17.6610938404137
2024-11-11,"SHDG",9.24245833333333,13.4994742852987,6.9953885756664,20.2171329438175
