"date","site_id","observed","persistence","ar1","unrestricted_ols_var","ridge_var","ols_gnar","bayesian_gaussian_gnar","hierarchical_bayesian_gnar"
2025-04-23,"TRAN",5.42354166666667,3.85416666666667,4.8423292293865,4.29605536884567,4.61644438913627,4.35774467446163,4.35801879288958,4.53528192540556
2025-04-23,"STOK",6.48675,5.117,5.93689735163269,4.98215204311246,4.87111614892052,5.0860938101775,5.08651213402932,5.51853116259962
2025-04-23,"BEX",4.81129166666667,5.29866666666667,6.26114769700816,1.0923701902293,1.41844255405037,5.71728994392895,5.71814393320565,6.24246678650013
2025-04-23,"SEND",4.367125,4.57941666666667,5.52530822354377,2.02580575630532,2.48723546356152,5.45813535675515,5.45902991856389,5.71679016256077
2025-04-23,"HUL2",11.66275,9.816375,9.33300566466236,5.30217224608013,5.7292621106469,7.42365080991691,7.42431189013743,7.88177966122878
2025-04-23,"PEMB",2.88425,4.54104166666667,5.0078954350627,5.79693838985437,5.00444085210137,4.54041646363265,4.54060074678744,4.21344410313093
2025-04-23,"WFEN",NA,19.8085,15.3022989918119,7.57879936496074,7.36723591636466,13.8006335841976,13.8029195937822,12.5787186973962
2025-04-23,"OSY",7.54429166666667,5.44325,5.95042204781119,1.68913777654731,1.79268862747525,5.58457945269175,5.58527962315741,5.46380398433446
2025-04-23,"ACTH",8.74904166666667,2.80070833333333,3.09910666995246,3.88652696847575,3.94879435402222,3.74480314250552,3.74495274675105,2.47093747197558
2025-04-23,"COPP",5.64958333333333,4.55883333333333,4.99210810889649,5.46159487551673,5.22562012512033,4.75174233804768,4.7520871308777,4.47031678794669
2025-04-24,"EB",11.8398333333333,4.950875,5.92138788755701,7.02311967092663,5.49055892535274,6.12194448563701,6.1222019263998,6.59738795089614
2025-04-24,"IMGM",4.99504166666667,9.383875,8.47809467012254,7.90350626952338,8.19113848429818,8.70908055693612,8.70986814675131,8.36828558265534
2025-04-24,"PRES",8.35791666666667,8.39433333333333,8.0259091515041,5.62267245868297,6.25993015512373,7.95715258930147,7.95768435886466,8.01315595753375
2025-04-24,"BIRR",11.768875,7.17775,7.44538360026865,6.86084995206401,6.534461173136,7.35884677184484,7.35932109174414,7.84528026183489
2025-04-24,"BLC2",10.8580416666667,8.501375,8.15968123604923,6.42736588301022,6.94442346272404,7.96894038607075,7.96944500910231,8.1513508238953
2025-04-24,"BOTR",9.499875,5.82145833333333,6.01573585609249,6.86014984155874,6.81691904655442,6.63634278253337,6.63670931789644,6.47759194366787
2025-04-24,"GHSR",5.67029166666667,6.917375,6.46949318995339,9.0272467279729,9.13865269091042,7.09236407615122,7.09271698883177,6.51153405453718
2025-04-24,"LEAM",9.25220833333333,5.16116666666667,5.71642683290962,5.86285437854248,5.95350481516415,6.25423558103144,6.2545257084859,6.34668066971977
2025-04-24,"NPT3",12.6150416666667,3.74804166666667,4.92511615852637,4.35352044339188,4.86406325610567,5.56518439506499,5.56541245172962,5.7927118203181
2025-04-24,"REA1",11.637125,3.27241666666667,4.37833711425806,1.33386559654114,2.22314398784825,5.27669495209875,5.27685752830546,5.61130105154919
2025-04-24,"SOUT",16.2441666666667,4.19816666666667,5.58303517690966,4.5256421824003,3.8558762158692,5.81829469740217,5.818569029203,6.4336383297709
2025-04-24,"WREX",18.1614583333333,6.74508333333333,6.67804657079215,6.26382443512439,6.27531560340045,7.04173537740188,7.04210703388391,6.89142109541838
2025-04-24,"LEAR",9.098,5.308625,5.7468282902744,5.47911546170767,5.57619353511516,6.31697874645924,6.31726813209197,6.30216731330677
2025-04-24,"PLYM",9.78083333333333,3.418875,5.39147242398765,5.19125021239932,5.04807233263118,5.50420881013053,5.50450085640928,6.23986168114134
2025-04-24,"SHDG",9.56170833333333,9.13629166666667,8.65642996701788,7.25073657591349,7.25163057372862,8.44106580265002,8.4417264233259,8.59586915950873
2025-04-24,"SHE",9.94895833333333,9.05375,8.37926627881103,6.87473139944031,7.41087178688426,8.37623453226963,8.37687215091457,8.27568176269049
2025-04-24,"BEL2",17.4921666666667,8.183,7.88730418140695,6.74020943614757,7.19956649788248,7.81535793534065,7.81584988214134,7.96651579670768
2025-04-24,"GLKP",6.429875,7.806625,6.98848364168798,9.01952464287197,8.84930402786405,7.56713883712733,7.56756325907884,6.83282952273107
2025-04-24,"LECU",6.953625,6.43183333333333,6.66951077345496,5.92969484261647,5.53171093495664,6.91975546513572,6.92013760977924,7.05695524105908
2025-04-24,"SUN2",5.16116666666667,11.0889166666667,9.73954932433325,8.73952882933182,9.91326654924108,9.27547693624396,9.27613055074141,9.05066239560624
2025-04-24,"TRAN",15.64475,5.42354166666667,5.93314790940949,5.10083761881471,5.82086802044137,6.32600020923518,6.3262575872281,6.47459780792272
2025-04-24,"STOK",12.11675,6.48675,6.89077710121167,5.82976814293137,6.30225583861404,6.98427119638647,6.98468549806819,7.38248067093462
2025-04-24,"BEX",12.5511666666667,4.81129166666667,5.92113442253102,1.84442765539356,2.89738532090061,6.1397745919129,6.14009360127595,6.88085062656597
2025-04-24,"SEND",9.00166666666667,4.367125,5.37319657874571,3.15924255453704,4.01997111434311,5.84775354778944,5.84799358449994,6.37662681276512
2025-04-24,"HUL2",5.69970833333333,11.66275,10.6380304310186,8.23480073855242,8.65111438134507,10.0603027966189,10.061379670914,10.2892908233044
2025-04-24,"PEMB",9.35625,2.88425,3.94107719144448,6.16722007363518,5.71499351540592,5.08264166963007,5.08278342818298,4.7479096951689
2025-04-24,"WFEN",NA,19.8085,15.3022989918119,8.20103139642834,8.52969418426623,15.1317775368401,15.1340788621784,13.8706654547936
2025-04-24,"OSY",7.29470833333333,7.54429166666667,7.31227434604604,3.77252130025094,3.98527951531684,7.55646569082082,7.55697100007005,7.48733473283562
2025-04-24,"ACTH",4.869375,8.74904166666667,6.96344120614276,6.88903987552768,6.48385807797373,7.94065673759977,7.94105476039075,6.50299619324928
2025-04-24,"COPP",14.2424166666667,5.64958333333333,5.78090017982888,5.77786808810568,5.90571247130552,6.50468263337331,6.5050039020925,6.19882350170001
2025-04-25,"EB",7.83604166666667,11.8398333333333,10.4974094556859,11.3884120610105,10.1254880452387,10.6838593741731,10.6838272780355,11.0759415797077
2025-04-25,"IMGM",6.492875,4.99504166666667,5.50018447195479,10.2035889293321,11.2367133723737,7.56155091521664,7.56138783783758,7.47466978926117
2025-04-25,"PRES",7.0145,8.35791666666667,8.00055631927506,9.22732148060824,9.38808182668422,9.2010813592653,9.20106580951653,9.31251317934552
2025-04-25,"BIRR",11.997875,11.768875,10.6854585382122,12.1998666877828,11.2034669271755,10.8451500362057,10.8452692232494,11.2850818412926
2025-04-25,"BLC2",8.75291666666667,10.8580416666667,9.74814666989666,10.1896602639412,9.72039605875901,10.494818617317,10.4949717278436,10.6354948963083
2025-04-25,"BOTR",7.57870833333333,9.499875,8.6485933277912,12.8739521644661,11.8655255930905,9.55920456960114,9.55908256150313,9.41808496258907
2025-04-25,"GHSR",6.84366666666667,5.67029166666667,5.62944312331691,8.66724326662367,8.02016665839765,7.68938711982281,7.68909494323869,7.21254602138008
2025-04-25,"LEAM",9.74841666666667,9.25220833333333,8.56617825950455,12.0412842740711,10.9261144889537,9.37335445472824,9.37317026764189,9.47568248219592
2025-04-25,"NPT3",13.9602916666667,12.6150416666667,10.7867690056259,11.9892099516984,11.4547809177662,10.9752506022346,10.9751842937859,11.1159447099172
2025-04-25,"REA1",11.806375,11.637125,10.4950904419994,11.294629601513,10.4649858575226,10.4306928217873,10.4305301840776,10.6941341412469
2025-04-25,"SOUT",17.627875,16.2441666666667,13.4165884718879,12.8181750786269,11.4747861728974,12.8793829070889,12.8795820511392,13.2976926232765
2025-04-25,"WREX",15.9642083333333,18.1614583333333,14.4883787718577,13.4502131637339,12.3542192270011,14.0903911559893,14.0908921536189,13.6505665351456
2025-04-25,"LEAR",9.910625,9.098,8.38358954044489,11.2726492024089,10.3771641307099,9.3072365322728,9.30705272478049,9.30266002928229
2025-04-25,"PLYM",16.2412083333333,9.78083333333333,9.25886293561853,11.9085187647286,10.344048724768,9.4901816681219,9.48990961661431,10.2705669894999
2025-04-25,"SHDG",8.44245833333333,9.56170833333333,8.95396351710049,13.5322105241934,13.3581148288756,9.88531330439094,9.88542728523646,10.0939015140989
2025-04-25,"SHE",8.72741666666667,9.94895833333333,8.98819457831205,11.9693541498481,12.2831552796506,10.0769014944881,10.0770346620519,10.0093308171079
2025-04-25,"BEL2",14.7249583333333,17.4921666666667,13.8315728291276,11.8966037623074,10.7398115714019,13.8742805239494,13.874839015042,13.7709480934714
2025-04-25,"GLKP",7.67695833333333,6.429875,6.05794363734911,8.73688171123906,8.00371938461841,8.15852284575645,8.1583418730842,7.51027629668214
2025-04-25,"LECU",7.558,6.953625,7.03003298035344,10.8322633636515,10.1688187122569,8.30547879808707,8.30523536780335,8.53257577360006
2025-04-25,"SUN2",7.389,5.16116666666667,5.62705028874051,9.31477224661528,10.5812081417188,7.79828632605707,7.79825329248484,7.71010284317591
2025-04-25,"TRAN",11.01125,15.64475,13.0375588898358,11.6690890037782,11.4690623908668,12.6802917283202,12.6805379946227,12.6075720982958
2025-04-25,"STOK",7.82925,12.11675,10.811450939598,12.0049384621293,12.0180842692311,10.9624833554289,10.962576605333,11.2954868184595
2025-04-25,"BEX",10.1495833333333,12.5511666666667,11.3207963723516,8.03884823078224,8.43725383295498,11.0368534289148,11.0368574189541,11.7038647480818
2025-04-25,"SEND",7.86758333333333,9.00166666666667,8.69394753836145,6.35295257874381,7.03192703583783,9.1741509590259,9.17389504654606,9.7213153801738
2025-04-25,"HUL2",9.46445833333333,5.69970833333333,6.42333024399588,11.3040832113622,12.3814493175289,8.12587216363122,8.1259140089057,8.65220042648728
2025-04-25,"PEMB",11.7169166666667,9.35625,8.10843740432403,9.7935442239903,8.79938545041999,9.224614071271,9.22427723131132,8.8948814405835
2025-04-25,"WFEN",NA,19.8085,15.3022989918119,11.984089729026,11.8586947206509,16.0964136043707,16.0979350767484,14.9978256875456
2025-04-25,"OSY",7.042125,7.29470833333333,7.15049952668209,5.0220801198859,5.9936469869488,8.57946499913467,8.57932141670235,8.61320253705855
2025-04-25,"ACTH",5.89625,4.869375,4.44301589559533,5.9717744654506,5.77066820973674,7.44062882412617,7.44041321419972,6.10003876383909
2025-04-25,"COPP",8.13583333333333,14.2424166666667,11.9949352934451,11.8897878122529,10.749392439853,11.980030849714,11.9802025362521,11.5213816087185
2025-04-26,"EB",13.9879583333333,7.83604166666667,7.83787282700431,8.71041543493151,8.08879503261968,8.19229407693279,8.1921835286417,8.59355436535142
2025-04-26,"IMGM",11.616625,6.492875,6.51649400565522,8.84835311159037,8.38218345693312,6.89455698146202,6.89388078476799,7.00139246398286
2025-04-26,"PRES",19.9627916666667,7.0145,7.06528627725094,7.97182379315746,7.93940488441672,7.46111158076611,7.46070437551061,7.71844829763258
2025-04-26,"BIRR",17.4765833333333,11.997875,10.8470697251847,10.98723930694,9.1715473454281,10.3237906037121,10.32394337826,10.709056037319
2025-04-26,"BLC2",19.8614583333333,8.75291666666667,8.32922801511813,8.88465741984931,8.00155319476187,8.57608264785827,8.57596249023572,8.81028009264267
2025-04-26,"BOTR",17.465625,7.57870833333333,7.27350222988807,10.3501252617316,9.3410554359529,7.85232929195805,7.85203838280841,7.75608654293156
2025-04-26,"GHSR",9.80745833333333,6.84366666666667,6.4198423858144,8.42721801825521,8.22118376421001,7.13470728349549,7.13410096058161,6.76078865023959
2025-04-26,"LEAM",18.9103333333333,9.74841666666667,8.91182871262183,10.0977504342045,9.55337755739763,8.94484532933019,8.94467695462447,8.99993179978996
2025-04-26,"NPT3",16.730625,13.9602916666667,11.676065102678,10.5674616264741,10.4902052706142,11.4069567312759,11.4072952340247,11.3186307363236
2025-04-26,"REA1",17.0017916666667,11.806375,10.6188557257924,8.77083949599479,8.58732885162713,10.2137243350981,10.213855543664,10.3026891914337
2025-04-26,"SOUT",15.5553333333333,17.627875,14.3164185377913,11.5066786022336,10.6396202431484,13.6131292182613,13.6139581487207,13.6985919586197
2025-04-26,"WREX",17.0214166666667,15.9642083333333,12.9851649733629,12.2087220842852,10.8812322148081,12.9288077541913,12.9296636276739,12.2931882574099
2025-04-26,"LEAR",19.2335833333333,9.910625,8.94903848939287,9.4178960045713,8.73062020553989,9.01447321045667,9.01430449944246,8.96207372430513
2025-04-26,"PLYM",13.191875,16.2412083333333,13.1860802588867,12.8610531877906,12.2937813411164,12.3269199218502,12.3272070977218,12.7923629978087
2025-04-26,"SHDG",16.418125,8.44245833333333,8.17116760893995,12.2236799876775,10.7933723482451,8.3014999728268,8.30126907228329,8.63378395628902
2025-04-26,"SHE",15.1839166666667,8.72741666666667,8.15729157824357,10.096830778523,8.84995490492224,8.48226033690334,8.4820749093261,8.5265618386519
2025-04-26,"BEL2",5.71058333333333,14.7249583333333,12.0646015924385,10.0520807713133,8.8096716386215,12.232814601043,12.2335437440291,12.0202584156141
2025-04-26,"GLKP",11.1567083333333,7.67695833333333,6.90084244280466,8.59886367351236,8.25533608186774,7.63019056485026,7.6296911221144,7.08664744750672
2025-04-26,"LECU",20.3480416666667,7.558,7.44761459906,9.33682471237799,7.6993620628957,7.6155929518997,7.61512249751551,7.9070871228779
2025-04-26,"SUN2",16.3649583333333,7.389,7.17265569294862,8.99449151511158,9.0704804312796,7.36961841734571,7.3690116155877,7.50100852384493
2025-04-26,"TRAN",16.7522916666667,11.01125,9.81697212511324,9.94273335670809,8.4314471828126,10.1611594185006,10.1615198609086,10.0106280165315
2025-04-26,"STOK",17.0018333333333,7.82925,7.82568023230113,9.78111623758662,9.11007314291189,8.21339476635222,8.21330316144927,8.60544637262402
2025-04-26,"BEX",19.7249583333333,10.1495833333333,9.64535094922477,5.95858034897165,6.87991792997634,9.44384882709997,9.44393720510178,10.040351814995
2025-04-26,"SEND",16.3925416666667,7.86758333333333,7.88135190575825,5.35192728198562,6.32786941285139,7.95647554996252,7.95616839364316,8.49200827660435
2025-04-26,"HUL2",13.4139166666667,9.46445833333333,9.08426964641388,10.0696640950006,9.49353539864778,8.48353419357856,8.48309887669702,9.18047236499378
2025-04-26,"PEMB",5.36258333333333,11.7169166666667,9.62848504686695,10.8744205316181,9.76149549862019,9.9652378544754,9.96520365930852,9.4506599827517
2025-04-26,"WFEN",NA,19.8085,15.3022989918119,10.4695404787078,10.4245480357196,15.0497466340215,15.050965601921,14.0520941655371
2025-04-26,"OSY",16.4141666666667,7.042125,6.9867801685879,4.74710375527573,5.23135243728395,7.38089201680109,7.38041217914744,7.53185206123696
2025-04-26,"ACTH",9.83304166666667,5.89625,5.11012520243485,6.01950109475132,5.9873171435805,6.57693145676527,6.57620800380745,5.42898221489218
2025-04-26,"COPP",17.7545416666667,8.13583333333333,7.5788688127472,8.94906750085487,8.0884825587202,8.55962922333703,8.55970615602678,8.12373060008801
2025-04-27,"EB",11.828875,13.9879583333333,11.9243111519081,11.5874108365326,10.4962444868875,13.2035246132561,13.2026168675691,13.6950958770666
2025-04-27,"IMGM",11.970375,11.616625,9.99305969384769,13.4613945743024,12.6728648017988,11.866179326112,11.8650247070587,11.9193286460773
2025-04-27,"PRES",7.106,19.9627916666667,16.0797265411729,12.6360556784875,12.7074953271456,16.1996503461386,16.199070264033,16.23990173991
2025-04-27,"BIRR",8.04258333333333,17.4765833333333,14.7135350388357,12.8163115072158,12.2829497785814,15.365074925751,15.3646833552632,15.7260228007198
2025-04-27,"BLC2",4.44283333333333,19.8614583333333,15.8167249562583,13.2117076227263,13.8868530421743,16.3019647723247,16.3014998284377,16.4036286152463
2025-04-27,"BOTR",11.914375,17.465625,14.3501454644036,14.7037047697833,13.7674489081836,14.9670376169604,14.9663360456124,14.7721498041051
2025-04-27,"GHSR",4.23154166666667,9.80745833333333,8.41628746733528,8.87805164918867,9.59770217356392,10.9680189106206,10.9667722167935,10.6212961554314
2025-04-27,"LEAM",9.97745833333333,18.9103333333333,15.2938671318127,12.8484839101029,13.3254394651787,15.9018003564325,15.9013437734157,15.8038775749198
2025-04-27,"NPT3",4.94983333333333,16.730625,13.5074322246751,13.211410746734,12.8772208540924,15.1561571217967,15.1558548119131,15.0957879156616
2025-04-27,"REA1",13.3982916666667,17.0017916666667,14.4180416529569,12.2391653936461,12.7402306320088,15.1041853951594,15.1037498146636,15.1799956858367
2025-04-27,"SOUT",14.3898333333333,15.5553333333333,12.9686378967572,13.3668571499788,12.5374544027347,14.8781183945031,14.8779970120473,15.1481713335339
2025-04-27,"WREX",4.23141666666667,17.0214166666667,13.7084373158594,10.8908023482629,10.5310129562865,15.4834688925341,15.4833255810475,15.0459546459952
2025-04-27,"LEAR",9.88116666666667,19.2335833333333,15.4362336786489,12.588746103638,12.5797077165307,16.0822468889207,16.0818224967993,15.8613788514741
2025-04-27,"PLYM",6.231375,13.191875,11.3324115955219,12.5075968416367,11.5326980971452,13.5409555709569,13.5405847782551,14.059028563687
2025-04-27,"SHDG",7.751625,16.418125,13.749295133192,12.5377042797108,11.9969842520132,14.5056695278886,14.5049608835837,14.7757393178864
2025-04-27,"SHE",9.27770833333333,15.1839166666667,12.5490576279285,13.9770638700432,12.6437562709838,13.8970005709563,13.896232308464,13.9319121667407
2025-04-27,"BEL2",4.9205,5.71058333333333,6.30856900542249,7.93154216928737,7.70177208203967,9.56342286537291,9.56246367605852,9.89568861987471
2025-04-27,"GLKP",4.29741666666667,11.1567083333333,9.25279201977808,9.33810292973847,9.72287090180392,11.7350781535297,11.7339767595059,11.1995327748582
2025-04-27,"LECU",12.994375,20.3480416666667,16.2846550168323,13.772354126302,12.8739479394451,16.4458017711659,16.4452845630764,16.4625222901978
2025-04-27,"SUN2",7.54908333333333,16.3649583333333,13.3999122387465,12.7491929697747,12.8639951194976,14.3848157020791,14.3840298996035,14.313386302539
2025-04-27,"TRAN",3.82479166666667,16.7522916666667,13.8073730763138,11.4492938920859,11.226315221056,14.9054207728311,14.9049134582703,14.8789126596515
2025-04-27,"STOK",5.69570833333333,17.0018333333333,14.2133725067982,14.7765055576827,14.702332858279,14.7510503627382,14.750336428681,15.1440954392295
2025-04-27,"BEX",19.6385,19.7249583333333,16.3255348078482,13.4711368721421,13.2604817822931,16.3558688880879,16.3554928965815,16.8793839055811
2025-04-27,"SEND",12.2386666666667,16.3925416666667,13.9896719085131,12.7725982233129,12.6813292606146,14.4414810806893,14.4407305520695,14.8973717041094
2025-04-27,"HUL2",13.7942916666667,13.4139166666667,11.8757615907329,15.5667249452183,15.0628824730767,13.0532565975849,13.052425818538,13.6616456760059
2025-04-27,"PEMB",3.71479166666667,5.36258333333333,5.53689111721495,7.00913374661028,7.73601684883878,9.11756184496149,9.11636969134274,8.89563515521029
2025-04-27,"WFEN",NA,19.8085,15.3022989918119,13.3982673534575,13.6054029782736,17.2564635182955,17.2567689331781,16.4204843904194
2025-04-27,"OSY",12.529625,16.4141666666667,13.0615461693746,12.1991444169017,10.2417425620646,14.3792909801523,14.3784840723084,14.3945522508593
2025-04-27,"ACTH",3.30583333333333,9.83304166666667,7.66766176717895,6.22827808121511,6.27177366105204,10.8970325523087,10.8957211986482,9.74928702446366
2025-04-27,"COPP",4.79558333333333,17.7545416666667,14.53478067701,14.0990948472876,12.8064929671423,15.1649156232976,15.1642716695212,14.7741613930058
2025-04-28,"EB",8.745125,11.828875,10.4901303334649,10.076713947808,8.26094490918973,8.64839578585998,8.64838235661197,8.97278364038176
2025-04-28,"IMGM",7.14725,11.970375,10.2330860636351,8.04675644676492,7.48228370046881,8.51051261196256,8.51034233640421,8.34773661104446
2025-04-28,"PRES",4.66391666666667,7.106,7.12898744381273,7.15333205067047,5.28827505000938,6.75295643263734,6.75305672161727,6.7554712827551
2025-04-28,"BIRR",7.33883333333333,8.04258333333333,8.05571871613492,8.60325302132841,6.40822284035583,7.01328096795677,7.0132676249974,7.46592421703854
2025-04-28,"BLC2",5.45604166666667,4.44283333333333,5.42409998456573,5.57656797760437,3.65123790412608,5.37597689538134,5.37589841326129,5.58277926003694
2025-04-28,"BOTR",6.55866666666667,11.914375,10.3767918820831,8.58993534308723,7.04277769327898,9.00112040965439,9.00135589159528,8.62911844738096
2025-04-28,"GHSR",6.176375,4.23154166666667,4.66028412562369,6.34543670109822,5.08165125982864,4.37467909466861,4.37388331924958,4.07502686570772
2025-04-28,"LEAM",4.33370833333333,9.97745833333333,9.07137531945578,7.54827643967413,5.53350741437481,8.13447543183489,8.13468716617946,7.99306983115481
2025-04-28,"NPT3",6.62741666666667,4.94983333333333,5.71957714245974,7.00646975967605,5.26012617166033,5.35839783691169,5.3581329132549,5.5536157938348
2025-04-28,"REA1",9.560625,13.3982916666667,11.7829562754215,8.02808687172786,6.74944259890115,9.72217280657215,9.72247148460445,9.70874894205948
2025-04-28,"SOUT",11.4967916666667,14.3898333333333,12.2107094254558,10.9717298725354,9.09129504256802,10.1030542304324,10.1033155907576,10.4389028407193
2025-04-28,"WREX",4.70229166666667,4.23141666666667,4.95836131961463,6.36277773836837,4.45702029790403,5.01519213964328,5.01490125615579,4.92143998019083
2025-04-28,"LEAR",4.751375,9.88116666666667,8.92854049385854,7.39428851492614,5.24697487180377,8.11371716111529,8.11394531214225,7.85784691885203
2025-04-28,"PLYM",7.489375,6.231375,7.1011717404657,8.12295339550472,7.00118886186943,5.70245371029435,5.70202372548518,6.5067522970534
2025-04-28,"SHDG",3.5495,7.751625,7.68800343064713,8.29800907514601,5.94848998182536,6.76983737038126,6.76973119026031,7.02601607715842
2025-04-28,"SHE",6.01029166666667,9.27770833333333,8.53160463626125,7.77289888866029,6.91682639765513,7.44414247794961,7.44404829414236,7.42419664789446
2025-04-28,"BEL2",6.59875,4.9205,5.80406975693051,5.80282834443427,5.27676653832997,4.36478454871144,4.36374644895719,4.97459185672503
2025-04-28,"GLKP",6.96541666666667,4.29741666666667,4.61662329106078,6.27597418336374,5.10108762310566,4.52832616271225,4.52762906695183,4.06504059019121
2025-04-28,"LECU",5.51108333333333,12.994375,11.2037763734483,7.89184330209099,5.78410231678013,9.8118307312216,9.81233757283752,9.61652279432344
2025-04-28,"SUN2",4.79479166666667,7.54908333333333,7.28371681292632,7.90726555996199,6.25681073200687,6.66107731707747,6.66095435917599,6.54835108604404
2025-04-28,"TRAN",5.18866666666667,3.82479166666667,4.82191167543944,5.27107436940172,3.80692309194228,4.78242473140834,4.78208879930062,4.95303321256103
2025-04-28,"STOK",4.936125,5.69570833333333,6.33990385652721,8.51528114117882,6.98465477659741,5.7656118471435,5.76541398739036,6.19219620736392
2025-04-28,"BEX",12.0834166666667,19.6385,16.2652178424263,9.09003206030089,7.75196320422434,13.1693721498417,13.1702636903385,13.3476768321669
2025-04-28,"SEND",12.8685833333333,12.2386666666667,11.013329179396,8.34231012480096,7.83691517395481,9.07241192160541,9.07259320437644,9.34957971112683
2025-04-28,"HUL2",8.19175,13.7942916666667,12.1446120655837,7.80381597815819,6.84089641017166,9.6069927948006,9.60706588774005,10.0364781229032
2025-04-28,"PEMB",5.85204166666667,3.71479166666667,4.47586802840452,6.66695328312283,3.92028103594925,3.71455035982412,3.71341017879247,3.71229738536557
2025-04-28,"WFEN",NA,19.8085,15.3022989918119,9.98798580971774,8.76896176778145,13.2641138216361,13.2650221680671,12.389063556465
2025-04-28,"OSY",18.3520416666667,12.529625,10.5436655960054,8.35919326835747,7.35390599250956,9.22378791659868,9.2239894692783,9.02421440764957
2025-04-28,"ACTH",4.658,3.30583333333333,3.42726110804601,4.78792117933242,3.07293963580339,3.90144477864534,3.90059111875962,2.80038653411645
2025-04-28,"COPP",4.662,4.79558333333333,5.16331738947704,7.17398445716565,5.55061748452994,5.3700853088064,5.36988210477451,5.05235695494566
2025-04-29,"EB",12.396875,8.745125,8.44173552137294,6.91152753742121,6.34898677955018,8.01291370473353,8.01350300972518,8.24712601738518
2025-04-29,"IMGM",12.3635,7.14725,6.96050038227605,7.30313062035571,9.35987661179004,7.20470244020192,7.20519864298325,6.9273745721619
2025-04-29,"PRES",10.338125,4.66391666666667,5.42883927797212,5.39882246800112,7.17245382111357,5.49715398189326,5.49714964436734,5.73374613549555
2025-04-29,"BIRR",13.6636666666667,7.33883333333333,7.55906424962012,6.81600507976896,7.89255103794501,6.95433673335502,6.95457038295707,7.47394954259162
2025-04-29,"BLC2",14.0674166666667,5.45604166666667,6.10703339960936,6.12098539648646,7.63806470720591,5.66756165071412,5.66742198366901,6.07846100096373
2025-04-29,"BOTR",11.3640434782609,6.55866666666667,6.54339888192749,7.03054346714295,9.22854929759915,6.89739384132153,6.89784818216066,6.61873173635344
2025-04-29,"GHSR",6.47995833333333,6.176375,5.97034683562451,5.92395074615976,6.85466733922498,6.0188112316792,6.01870321217154,5.57530225454338
2025-04-29,"LEAM",12.23675,4.33370833333333,5.1400331517898,5.54267882690553,7.02630603898451,5.58251342627069,5.58268877353285,5.65294866552444
2025-04-29,"NPT3",12.4263333333333,6.62741666666667,6.82856678067786,5.87085185559492,6.92870265162776,6.31427864097729,6.31424997024029,6.57455761888871
2025-04-29,"REA1",15.10325,9.560625,8.9766348331601,4.55718504115419,5.82519421153155,8.57116869253244,8.57192041045581,8.53875177774373
2025-04-29,"SOUT",16.88675,11.4967916666667,10.3293549442649,6.55316549766786,7.54400144812213,9.65375990694711,9.65470583558306,9.86115720099708
2025-04-29,"WREX",10.5110416666667,4.70229166666667,5.28050299551234,5.37998253655329,6.31831611112152,5.26161182664377,5.2614087728173,5.30482149821383
2025-04-29,"LEAR",12.1866666666667,4.751375,5.35907695749327,5.30590810968946,6.68144465827513,5.78850470374073,5.78870023615353,5.74125749446172
2025-04-29,"PLYM",15.7155,7.489375,7.86590124806726,8.35469709264956,8.25985047494255,6.87083534001571,6.87095192893514,7.59834222719308
2025-04-29,"SHDG",10.1405833333333,3.5495,4.74906552081544,5.44698920607907,7.18233750063661,4.98204416654737,4.98201317591767,5.39447293993278
2025-04-29,"SHE",14.2580416666667,6.01029166666667,6.3090801126275,6.65971587122356,9.02700994649897,6.38158370406109,6.38181815586743,6.3983539342156
2025-04-29,"BEL2",9.10870833333333,6.59875,6.87569831566694,5.4227659430588,7.14213491985866,6.29694880412188,6.29691623239193,6.61717077921493
2025-04-29,"GLKP",8.772625,6.96541666666667,6.41991418016636,6.01620760978853,6.60232060895745,6.42996557730106,6.42991303326172,5.84065772852519
2025-04-29,"LECU",12.1345833333333,5.51108333333333,6.03333575724139,6.12592877433562,7.58356561887772,6.45518527976886,6.45564767746801,6.4807314306057
2025-04-29,"SUN2",11.1261666666667,4.79479166666667,5.37287006282591,5.30056819968246,7.06231516568401,5.60372461447427,5.60375972479585,5.60486981940464
2025-04-29,"TRAN",13.3284583333333,5.18866666666667,5.76989436104125,5.43355387969394,6.85690283613628,5.47533968052074,5.47513952105427,5.75823537938371
2025-04-29,"STOK",13.1309166666667,4.936125,5.81093787019075,6.60477866574322,8.57602175983376,5.51174893207606,5.51166343689133,6.06752869677526
2025-04-29,"BEX",18.3294166666667,12.0834166666667,10.9944743223148,4.01880374919937,5.78864310591588,10.4211553608636,10.4225064563734,10.5881717851896
2025-04-29,"SEND",19.438,12.8685833333333,11.4646783150303,5.08008679452213,7.21510168992688,10.1673873689374,10.1682711703177,10.29768037117
2025-04-29,"HUL2",18.9525,8.19175,8.18471462896188,6.92894009523625,8.6875930171755,7.90318603927082,7.9038772295608,8.24266885407519
2025-04-29,"PEMB",12.3595416666667,5.85204166666667,5.8520563187285,7.48995079984846,6.97708200013556,5.80632601970265,5.80616092533566,5.52719933109784
2025-04-29,"WFEN",NA,19.8085,15.3022989918119,8.1302618523369,9.97728574771934,14.4043730086303,14.406233993469,13.2689544582803
2025-04-29,"OSY",16.0976666666667,18.3520416666667,14.3176371666696,8.67437146063205,9.27133462727791,13.009896434985,13.0111540869722,12.4854860392517
